Attention,16,Meditation,67,LED Status,0
Attention,16,Meditation,67,LED Status,0
Attention,23,Meditation,78,LED Status,0
Attention,23,Meditation,78,LED Status,0
Attention,23,Meditation,74,LED Status,0
Attention,30,Meditation,75,LED Status,0
Attention,30,Meditation,75,LED Status,0
Attention,20,Meditation,57,LED Status,0
Attention,20,Meditation,57,LED Status,0
Attention,30,Meditation,53,LED Status,0
Attention,30,Meditation,53,LED Status,0
Attention,38,Meditation,44,LED Status,0
Attention,44,Meditation,43,LED Status,1
Attention,44,Meditation,43,LED Status,1
Attention,60,Meditation,74,LED Status,1
Attention,60,Meditation,74,LED Status,1
Attention,53,Meditation,78,LED Status,1
Attention,53,Meditation,78,LED Status,1
Attention,53,Meditation,78,LED Status,1
Attention,40,Meditation,81,LED Status,1
Attention,40,Meditation,81,LED Status,1
Attention,34,Meditation,40,LED Status,1
Attention,34,Meditation,40,LED Status,1
Attention,30,Meditation,51,LED Status,1
Attention,30,Meditation,51,LED Status,0
Attention,26,Meditation,40,LED Status,0
Attention,38,Meditation,44,LED Status,0
Attention,38,Meditation,44,LED Status,1
Attention,53,Meditation,66,LED Status,1
Attention,53,Meditation,66,LED Status,1
Attention,64,Meditation,66,LED Status,1
Attention,64,Meditation,66,LED Status,1
Attention,77,Meditation,78,LED Status,1
Attention,74,Meditation,67,LED Status,1
Attention,74,Meditation,67,LED Status,1
Attention,54,Meditation,83,LED Status,1
Attention,54,Meditation,83,LED Status,1
Attention,53,Meditation,69,LED Status,1
Attention,53,Meditation,69,LED Status,1
Attention,51,Meditation,67,LED Status,1
Attention,41,Meditation,74,LED Status,1
Attention,41,Meditation,74,LED Status,1
Attention,51,Meditation,64,LED Status,1
Attention,51,Meditation,64,LED Status,1
Attention,50,Meditation,83,LED Status,1
Attention,50,Meditation,83,LED Status,1
Attention,41,Meditation,75,LED Status,1
Attention,41,Meditation,75,LED Status,1
Attention,53,Meditation,87,LED Status,1
Attention,50,Meditation,74,LED Status,1
Attention,50,Meditation,74,LED Status,1
Attention,51,Meditation,74,LED Status,1
Attention,51,Meditation,74,LED Status,1
Attention,61,Meditation,80,LED Status,1
Attention,61,Meditation,80,LED Status,1
Attention,64,Meditation,70,LED Status,1
Attention,67,Meditation,91,LED Status,1
Attention,67,Meditation,91,LED Status,1
Attention,57,Meditation,70,LED Status,1
Attention,57,Meditation,70,LED Status,1
Attention,51,Meditation,70,LED Status,1
Attention,51,Meditation,70,LED Status,1
Attention,41,Meditation,69,LED Status,1
Attention,38,Meditation,60,LED Status,1
Attention,38,Meditation,60,LED Status,1
Attention,41,Meditation,75,LED Status,1
Attention,41,Meditation,75,LED Status,1
Attention,51,Meditation,69,LED Status,1
Attention,51,Meditation,69,LED Status,1
Attention,51,Meditation,77,LED Status,1
Attention,53,Meditation,67,LED Status,1
Attention,53,Meditation,67,LED Status,1
Attention,50,Meditation,48,LED Status,1
Attention,50,Meditation,48,LED Status,1
Attention,24,Meditation,57,LED Status,1
Attention,24,Meditation,57,LED Status,0
Attention,23,Meditation,66,LED Status,0
Attention,23,Meditation,66,LED Status,0
Attention,23,Meditation,66,LED Status,0
Attention,23,Meditation,66,LED Status,0
Attention,23,Meditation,66,LED Status,0
Attention,17,Meditation,87,LED Status,0
Attention,17,Meditation,87,LED Status,0
Attention,23,Meditation,97,LED Status,0
Attention,23,Meditation,97,LED Status,0
Attention,23,Meditation,97,LED Status,0
Attention,23,Meditation,97,LED Status,0
Attention,23,Meditation,97,LED Status,0
Attention,23,Meditation,97,LED Status,0
Attention,23,Meditation,97,LED Status,0
Attention,38,Meditation,90,LED Status,0
Attention,38,Meditation,90,LED Status,1
Attention,38,Meditation,77,LED Status,1
Attention,37,Meditation,54,LED Status,1
Attention,37,Meditation,54,LED Status,1
Attention,29,Meditation,50,LED Status,1
Attention,29,Meditation,50,LED Status,0
Attention,23,Meditation,51,LED Status,0
Attention,23,Meditation,51,LED Status,0
Attention,27,Meditation,50,LED Status
